-4.638137537827350165e+00,-5.169334201585050748e-01
-4.374912939764059594e+00,-1.439787640141886094e+00
-4.325666344063898272e+00,1.699589631632719033e+00
-4.090563450967805714e+00,2.401955055521773907e+00
-3.422731016418972150e+00,4.184784368925297926e+00
-3.062698722839668708e+00,-3.670134799508445678e+00
-2.372248330265710692e+00,-4.039080378377615688e+00
-9.998140631286636104e-01,-4.531185991487236109e+00
-2.230873911171106228e-01,4.906094851340387919e+00
3.252921636836478281e-01,-4.596018056380370531e+00
7.713476204430340655e-01,-4.574200508805874144e+00
8.186591467683931311e-01,4.893928667250456499e+00
2.142955893653752941e+00,-4.067239282340453066e+00
3.287079949728676009e+00,-3.501808378583158632e+00
3.337644470370766836e+00,3.888470639993535372e+00
3.898509211568006005e+00,2.769814436359272047e+00
4.074613147553938219e+00,-2.365607426449384043e+00
4.079601205174594902e+00,2.372418680113416833e+00
4.429834638619202458e+00,-1.074470545791791354e+00
4.610536834500106096e+00,1.186009346282964616e-01
