-2.883174925960195978e+00,1.784382388653357743e-01
-2.789406266545767732e+00,-1.089261869340081068e+00
-4.547433577074726507e-01,3.291887845607216700e+00
-2.655408277220886459e-01,-2.909669948546413032e+00
1.099600282422362074e+00,-2.477480265324389919e+00
1.526040866081054492e+00,-2.189261743777875413e+00
2.376417785711077979e+00,-1.320837113689118825e+00
2.706012801059826334e+00,2.279783420907273150e+00
3.571700711112077098e+00,5.474156299512384916e-01
